PeakID	Annotation
1-143232	promoter
1-129710	enhancer
1-108338	enhancer
1-91743	enhancer
1-3494	promoter
1-115409	promoter
1-64244	enhancer
1-97146	promoter
1-52018	enhancer
1-85777	promoter
1-32228	enhancer
1-74243	enhancer
1-73391	promoter
1-148091	promoter
1-136215	enhancer
1-54563	enhancer
1-124047	enhancer
1-114578	enhancer
1-8448	promoter
1-1217	enhancer
1-82574	enhancer
1-98601	promoter
1-56366	promoter
1-49325	promoter
1-22574	enhancer
1-137243	promoter
1-107841	promoter
1-19688	promoter
1-96926	promoter
1-88035	enhancer
1-139794	promoter
1-26593	promoter
1-68427	promoter
1-126040	promoter
1-90054	enhancer
1-95505	enhancer
1-139752	promoter
1-142745	enhancer
1-133096	enhancer
1-139270	enhancer
1-15811	enhancer
1-30147	promoter
1-134186	promoter
1-60010	enhancer
1-214	promoter
1-91247	promoter
1-21736	promoter
1-97109	enhancer
1-111081	promoter
1-107246	promoter
1-38243	enhancer
1-90258	promoter
1-89643	promoter
1-142901	promoter
1-68119	enhancer
1-85200	promoter
1-31929	promoter
1-85557	enhancer
1-114906	promoter
1-97118	promoter
1-110278	promoter
1-94428	promoter
1-54500	promoter
1-105444	promoter
1-93396	enhancer
1-95994	enhancer
1-138910	enhancer
1-73349	promoter
1-47287	promoter
1-121745	promoter
1-87131	promoter
1-94166	enhancer
1-3561	enhancer
1-145000	enhancer
1-70681	promoter
1-6192	enhancer
1-107196	promoter
1-103126	enhancer
1-140801	enhancer
1-41942	enhancer
1-102002	enhancer
1-108497	promoter
1-112965	enhancer
1-33351	enhancer
1-137128	enhancer
1-141664	enhancer
1-67785	promoter
1-91973	promoter
1-87452	enhancer
1-5380	enhancer
1-146163	enhancer
1-56821	promoter
1-30168	enhancer
1-91706	promoter
1-57069	promoter
1-49088	promoter
1-48609	promoter
1-55924	enhancer
1-52364	promoter
1-37418	enhancer
1-48583	promoter
1-99775	enhancer
1-100618	enhancer
1-80182	enhancer
1-48157	promoter
1-117679	promoter
1-141263	promoter
1-112540	enhancer
1-139581	promoter
1-30396	promoter
1-118023	enhancer
1-31242	enhancer
1-141464	enhancer
1-64286	promoter
1-66795	promoter
1-63059	promoter
1-4177	enhancer
1-131185	promoter
1-61794	enhancer
1-6479	promoter
1-31548	promoter
1-140047	promoter
1-44730	promoter
1-108554	enhancer
1-65252	promoter
1-50859	promoter
1-30592	enhancer
1-132300	enhancer
1-54311	promoter
1-66990	promoter
1-128846	enhancer
1-44577	enhancer
1-72380	promoter
1-60753	enhancer
1-96779	enhancer
1-86722	enhancer
1-96479	enhancer
1-91918	promoter
1-36694	enhancer
1-96918	promoter
1-83431	enhancer
1-83598	enhancer
1-95255	enhancer
1-58335	promoter
1-119862	promoter
1-23591	promoter
1-121730	enhancer
1-133652	enhancer
1-87972	promoter
1-1948	promoter
1-104469	promoter
1-95042	promoter
1-26858	enhancer
1-31238	promoter
1-11886	enhancer
1-140568	enhancer
1-80323	promoter
1-79996	promoter
1-80994	promoter
1-129281	enhancer
1-62048	promoter
1-31585	enhancer
1-5473	enhancer
1-68056	enhancer
1-49210	promoter
1-102809	promoter
1-88058	enhancer
1-51954	enhancer
1-109921	promoter
1-14541	promoter
1-12554	promoter
1-31412	promoter
1-79018	promoter
1-107394	promoter
1-53405	promoter
1-98654	enhancer
1-150265	enhancer
1-136186	promoter
1-126973	enhancer
1-20964	enhancer
1-133812	promoter
1-126400	enhancer
1-119316	enhancer
1-32913	promoter
1-35095	enhancer
1-10794	promoter
1-34616	promoter
1-150398	promoter
1-95714	promoter
1-137699	promoter
1-97533	enhancer
1-1568	enhancer
1-133770	promoter
1-119742	promoter
1-38507	promoter
1-72837	enhancer
1-49556	promoter
1-23746	enhancer
1-67166	enhancer
1-11731	promoter
1-93664	enhancer
1-107590	promoter
1-45004	enhancer
1-44723	promoter
1-124860	promoter
1-31187	enhancer
1-75147	promoter
1-112638	promoter
1-125759	enhancer
1-115489	promoter
1-19103	promoter
1-122298	enhancer
1-91456	promoter
1-82929	enhancer
1-67167	enhancer
1-95163	enhancer
1-123683	promoter
1-120580	enhancer
1-117165	promoter
1-142338	promoter
1-130270	enhancer
1-78716	promoter
1-42403	enhancer
1-25027	promoter
1-9217	promoter
1-5760	enhancer
1-11234	enhancer
1-7123	enhancer
1-8055	enhancer
1-126430	promoter
1-56670	enhancer
1-111147	promoter
1-54727	promoter
1-135666	enhancer
1-35057	enhancer
1-102135	promoter
1-16505	promoter
1-51976	promoter
1-118900	enhancer
1-87107	promoter
1-86222	enhancer
1-27150	promoter
1-98868	enhancer
1-33675	enhancer
1-26788	promoter
1-48328	enhancer
1-21979	enhancer
1-70692	promoter
1-86928	enhancer
1-134487	promoter
1-70932	promoter
1-113477	promoter
1-86200	enhancer
1-25648	promoter
1-118817	promoter
1-51983	enhancer
1-140548	promoter
1-147338	enhancer
1-40317	promoter
1-60480	enhancer
1-106442	enhancer
1-25635	enhancer
1-50079	promoter
1-18720	promoter
1-129429	enhancer
1-133104	promoter
1-102703	enhancer
1-22461	enhancer
1-16862	promoter
1-63789	promoter
1-13096	enhancer
1-97663	enhancer
1-91604	enhancer
1-122164	promoter
1-58419	promoter
1-64704	enhancer
1-101261	promoter
1-906	promoter
1-61396	enhancer
1-88625	enhancer
1-11159	enhancer
1-55997	promoter
1-24882	enhancer
1-80930	enhancer
1-42452	promoter
1-112739	enhancer
1-37711	enhancer
1-33167	promoter
1-109726	promoter
1-11025	promoter
1-11708	promoter
1-138822	enhancer
1-46174	enhancer
1-59208	enhancer
1-120406	enhancer
1-25607	promoter
1-16124	enhancer
1-45232	promoter
1-137497	enhancer
1-132780	enhancer
1-127432	enhancer
1-71685	promoter
1-34071	enhancer
1-92649	enhancer
1-145795	promoter
1-23444	enhancer
1-109323	promoter
1-149760	promoter
1-35826	promoter
1-106786	promoter
1-131967	promoter
1-120196	enhancer
1-47201	enhancer
1-987	promoter
1-44584	promoter
1-139527	enhancer
1-7993	promoter
1-86048	promoter
1-38590	promoter
1-92885	enhancer
1-67882	enhancer
1-61339	promoter
1-99211	promoter
1-96126	promoter
1-56587	promoter
1-35280	enhancer
1-38248	promoter
1-124504	enhancer
1-23241	enhancer
1-22548	promoter
1-94589	promoter
1-60038	promoter
1-91748	promoter
1-48717	enhancer
1-133691	promoter
1-105200	promoter
1-74297	enhancer
1-99436	promoter
1-95813	promoter
1-52615	enhancer
1-107814	promoter
1-97761	enhancer
1-144571	promoter
1-35079	enhancer
1-45528	promoter
1-10900	enhancer
1-92116	promoter
1-35283	enhancer
1-21143	promoter
1-25827	promoter
1-2667	promoter
1-71623	promoter
1-64624	enhancer
1-128269	enhancer
1-42811	promoter
1-137788	promoter
1-75651	promoter
1-18653	enhancer
1-107731	promoter
1-130689	enhancer
1-116111	enhancer
1-6989	promoter
1-135099	promoter
1-104014	enhancer
1-98947	promoter
1-135669	enhancer
1-64421	promoter
1-6466	enhancer
1-107912	promoter
1-146215	promoter
1-67243	promoter
1-144237	promoter
1-51249	promoter
1-82472	enhancer
1-99160	enhancer
1-1791	enhancer
1-125698	promoter
1-131080	enhancer
1-40072	enhancer
1-69902	promoter
1-133291	enhancer
1-73768	enhancer
1-23128	promoter
1-141061	promoter
1-18018	promoter
1-104072	promoter
1-117115	enhancer
1-141908	enhancer
1-94297	enhancer
1-84895	enhancer
1-35768	enhancer
1-56819	promoter
1-54745	promoter
1-66285	enhancer
1-81517	promoter
1-112742	enhancer
1-45378	enhancer
1-135399	enhancer
1-16340	enhancer
1-123531	promoter
1-70799	enhancer
1-10244	promoter
1-78672	promoter
1-45102	enhancer
1-33270	promoter
1-53624	promoter
1-121013	enhancer
1-92461	promoter
1-118646	enhancer
1-134304	enhancer
1-31491	promoter
1-131463	promoter
1-45934	promoter
1-33394	promoter
1-138065	promoter
1-90234	enhancer
1-122998	enhancer
1-75929	enhancer
1-98344	enhancer
1-37207	promoter
1-68147	promoter
1-18783	enhancer
1-119735	enhancer
1-130330	enhancer
1-63806	promoter
1-5395	enhancer
1-79876	promoter
1-72740	enhancer
1-16646	enhancer
1-1044	enhancer
1-149611	enhancer
1-1516	promoter
1-125212	enhancer
1-22697	promoter
1-129127	promoter
1-89079	promoter
1-59398	promoter
1-125964	enhancer
1-22701	promoter
1-129950	promoter
1-29316	promoter
1-55774	enhancer
1-26984	enhancer
1-128122	promoter
1-37312	promoter
1-50215	enhancer
1-116329	enhancer
1-23133	promoter
1-86419	promoter
1-94720	promoter
1-72456	promoter
1-65141	enhancer
1-18789	enhancer
1-147011	promoter
1-91888	promoter
1-34742	enhancer
1-71947	enhancer
1-143170	promoter
1-98492	enhancer
1-84062	enhancer
1-115386	enhancer
1-134697	enhancer
1-32224	promoter
1-51139	promoter
1-137550	promoter
1-94949	enhancer
1-16676	enhancer
1-114612	promoter
1-89008	promoter
1-18622	enhancer
1-118333	promoter
1-145904	enhancer
1-127725	promoter
1-17326	promoter
1-128163	promoter
1-54414	promoter
1-119001	promoter
1-150395	promoter
1-84673	enhancer
1-49640	promoter
1-134744	promoter
1-35347	enhancer
1-75108	promoter
1-19661	promoter
1-66669	promoter
1-136443	enhancer
1-9727	promoter
1-17989	enhancer
1-120835	enhancer
1-149718	enhancer
1-88387	promoter
1-125135	enhancer
1-122527	promoter
1-19107	enhancer
1-50321	promoter
1-86999	promoter
1-141735	promoter
1-28760	promoter
1-87008	promoter
1-50725	promoter
1-117147	promoter
1-39660	promoter
1-106178	enhancer
1-25481	enhancer
1-102771	enhancer
1-63270	enhancer
1-70585	promoter
1-126023	promoter
1-135474	enhancer
1-43419	promoter
1-67574	promoter
1-70059	promoter
1-109224	promoter
1-76314	enhancer
1-100885	enhancer
1-35202	promoter
1-141454	promoter
1-76793	promoter
1-22121	enhancer
1-41224	promoter
1-71147	enhancer
1-72384	promoter
1-7842	promoter
1-97781	promoter
1-108745	promoter
1-63453	promoter
1-82548	promoter
1-95355	promoter
1-136088	enhancer
1-142401	enhancer
1-79541	promoter
1-34874	promoter
1-132411	enhancer
1-110029	promoter
1-120991	promoter
1-50028	enhancer
1-101904	enhancer
1-45858	enhancer
1-97149	promoter
1-143150	promoter
1-39164	enhancer
1-85951	enhancer
1-64332	enhancer
1-5823	enhancer
1-102768	enhancer
1-128053	enhancer
1-10994	promoter
1-77934	promoter
1-11364	enhancer
1-102341	enhancer
1-68974	promoter
1-32108	promoter
1-57022	promoter
1-88814	promoter
1-120460	enhancer
1-78714	promoter
1-3070	promoter
1-18987	promoter
1-98737	promoter
1-111032	promoter
1-85658	enhancer
1-122157	promoter
1-147956	enhancer
1-121893	enhancer
1-143104	enhancer
1-106294	enhancer
1-103927	promoter
1-57913	promoter
1-93276	promoter
1-122419	promoter
1-15960	promoter
1-97838	promoter
1-115407	promoter
1-60919	promoter
1-78045	promoter
1-42233	enhancer
1-97335	promoter
1-125481	enhancer
1-100645	promoter
1-138231	enhancer
1-19085	enhancer
1-111182	enhancer
1-115315	enhancer
1-112506	promoter
1-146387	promoter
1-84328	enhancer
1-69226	enhancer
1-56693	enhancer
1-106204	promoter
1-25695	promoter
1-57607	enhancer
1-134793	enhancer
1-29013	enhancer
1-107920	promoter
1-66660	enhancer
1-138317	enhancer
1-82465	promoter
1-112341	promoter
1-21026	enhancer
1-58273	promoter
1-57549	promoter
1-87404	promoter
1-147822	promoter
1-73412	promoter
1-97451	enhancer
1-94968	enhancer
1-142332	promoter
1-7717	promoter
1-56047	promoter
1-72212	promoter
1-69530	enhancer
1-135886	enhancer
1-88687	enhancer
1-44973	enhancer
1-130776	promoter
1-122167	promoter
1-60834	promoter
1-13791	promoter
1-82484	promoter
1-24596	promoter
1-5360	enhancer
1-44534	enhancer
1-52862	promoter
1-81704	promoter
1-25846	promoter
1-63196	promoter
1-51012	promoter
1-96606	promoter
1-27468	promoter
1-87085	promoter
1-48591	promoter
1-65842	promoter
1-107475	promoter
1-34279	enhancer
1-110904	promoter
1-58890	promoter
1-46676	promoter
1-131212	promoter
1-50294	enhancer
1-72591	enhancer
1-129879	promoter
1-148028	promoter
1-25765	enhancer
1-119950	promoter
1-26074	enhancer
1-104127	promoter
1-112083	promoter
1-17671	promoter
1-80339	promoter
1-23562	promoter
1-17251	enhancer
1-26142	promoter
1-136896	promoter
1-70656	promoter
1-112279	enhancer
1-129504	promoter
1-72527	enhancer
1-17559	promoter
1-93801	enhancer
1-48134	enhancer
1-104957	enhancer
1-30120	promoter
1-90316	enhancer
1-111492	promoter
1-122338	promoter
1-10588	promoter
1-66106	enhancer
1-109733	promoter
1-142641	enhancer
1-35817	promoter
1-59765	promoter
1-56683	promoter
1-132793	promoter
1-124163	promoter
1-44201	enhancer
1-111162	enhancer
1-142795	promoter
1-127460	enhancer
1-35006	promoter
1-122215	promoter
1-49204	enhancer
1-130293	enhancer
1-112548	enhancer
1-85139	promoter
1-33022	promoter
1-6271	promoter
1-13591	promoter
1-85946	promoter
1-140802	enhancer
1-34831	promoter
1-46148	enhancer
1-98899	promoter
1-3075	promoter
1-123596	promoter
1-145594	enhancer
1-18699	promoter
1-11764	enhancer
1-98796	promoter
1-142403	enhancer
1-61099	promoter
1-18907	enhancer
1-133545	enhancer
1-57852	promoter
1-114756	promoter
1-89886	enhancer
1-22696	promoter
1-32292	enhancer
1-13460	promoter
1-751	enhancer
1-97817	promoter
1-119121	promoter
1-143946	enhancer
1-140583	promoter
1-47283	promoter
1-79609	enhancer
1-120173	enhancer
1-30689	promoter
1-7955	promoter
1-122176	promoter
1-56023	enhancer
1-146448	enhancer
1-122435	promoter
1-46871	promoter
1-63430	promoter
1-101500	promoter
1-36478	enhancer
1-111764	promoter
1-57918	promoter
1-67602	enhancer
1-57946	promoter
1-31174	enhancer
1-44567	promoter
1-103863	promoter
1-102570	promoter
1-117767	promoter
1-144016	enhancer
1-32986	enhancer
1-81834	promoter
1-105910	promoter
1-68647	enhancer
1-96634	enhancer
1-57847	enhancer
1-95467	enhancer
1-110242	promoter
1-118037	enhancer
1-7907	promoter
1-103695	enhancer
1-30847	enhancer
1-50891	enhancer
1-147122	promoter
1-85985	enhancer
1-33348	enhancer
1-11377	enhancer
1-799	promoter
1-52351	enhancer
1-17810	promoter
1-136423	promoter
1-87459	enhancer
1-131677	promoter
1-118833	promoter
1-145963	enhancer
1-109319	promoter
1-124488	enhancer
1-88087	enhancer
1-16372	promoter
1-69882	promoter
1-60716	enhancer
1-139380	enhancer
1-77915	enhancer
1-73955	enhancer
1-102117	enhancer
1-55856	promoter
1-24564	enhancer
1-74720	promoter
1-135221	promoter
1-110110	promoter
1-131170	enhancer
1-124176	promoter
1-34973	promoter
1-59132	promoter
1-36847	enhancer
1-52300	enhancer
1-32538	promoter
1-146556	promoter
1-104033	promoter
1-56836	promoter
1-9021	promoter
1-122869	promoter
1-50431	enhancer
1-19101	promoter
1-20763	enhancer
1-77325	enhancer
1-96580	promoter
1-140958	promoter
1-124537	enhancer
1-34383	promoter
1-4429	enhancer
1-15187	enhancer
1-18852	enhancer
1-52661	promoter
1-128531	enhancer
1-92967	enhancer
1-119924	promoter
1-116667	enhancer
1-27148	promoter
1-41211	promoter
1-58675	promoter
1-6900	enhancer
1-64217	enhancer
1-137613	enhancer
1-62783	enhancer
1-149632	enhancer
1-146197	promoter
1-58029	enhancer
1-88225	enhancer
1-115387	enhancer
1-106171	enhancer
1-73219	promoter
1-53616	enhancer
1-4850	enhancer
1-65733	enhancer
1-51047	promoter
1-100146	promoter
1-73263	enhancer
1-43714	enhancer
1-2497	promoter
1-50220	promoter
1-25257	promoter
1-48692	enhancer
1-8168	promoter
1-140780	promoter
1-44847	enhancer
1-68568	promoter
1-144244	promoter
1-17364	promoter
1-111883	promoter
1-73825	promoter
1-92772	enhancer
1-76042	enhancer
1-55255	enhancer
1-143434	promoter
1-52259	enhancer
1-73891	promoter
1-117199	enhancer
1-41041	enhancer
1-26293	promoter
1-94453	promoter
1-115285	enhancer
1-110279	promoter
1-34160	promoter
1-41961	promoter
1-87047	promoter
1-89267	enhancer
1-116800	promoter
1-48245	enhancer
1-111503	promoter
1-119700	promoter
1-102948	enhancer
1-138375	enhancer
1-48198	promoter
1-111923	promoter
1-105207	enhancer
1-3983	enhancer
1-114874	enhancer
1-150201	enhancer
1-126205	enhancer
1-81817	enhancer
1-79067	enhancer
1-103866	promoter
1-13720	promoter
1-133769	promoter
1-35683	promoter
1-137541	promoter
1-3332	enhancer
1-17069	enhancer
1-30812	enhancer
1-102775	enhancer
1-69762	enhancer
1-11889	enhancer
1-69463	promoter
1-50743	promoter
1-116666	enhancer
1-134546	enhancer
1-269	promoter
1-29483	promoter
1-3366	promoter
1-58405	promoter
1-145897	enhancer
1-144391	enhancer
1-10965	enhancer
1-45161	promoter
1-85674	enhancer
1-30489	promoter
1-63055	promoter
1-78497	enhancer
1-114233	promoter
1-117068	promoter
1-67070	enhancer
1-104732	enhancer
1-46653	enhancer
1-1883	promoter
1-115105	promoter
1-76578	enhancer
1-100658	promoter
1-53229	enhancer
1-109686	enhancer
1-32336	promoter
1-7282	promoter
1-77412	promoter
1-56832	promoter
1-145143	promoter
1-65915	enhancer
1-111246	promoter
1-54082	enhancer
1-25039	promoter
1-11874	enhancer
1-129621	enhancer
1-82736	promoter
1-78066	promoter
1-23038	promoter
1-75570	promoter
1-28914	enhancer
1-5137	promoter
1-48750	promoter
1-2670	promoter
1-3089	promoter
1-91813	enhancer
1-56820	promoter
1-15525	enhancer
1-55945	promoter
1-46525	enhancer
1-84199	promoter
1-39914	enhancer
1-133489	promoter
1-112848	enhancer
1-101902	enhancer
1-69858	enhancer
1-75299	promoter
1-18164	enhancer
1-122888	promoter
1-41626	enhancer
1-55502	enhancer
1-94841	promoter
1-65295	promoter
1-83187	enhancer
1-102518	promoter
1-128267	enhancer
1-34374	enhancer
1-10445	promoter
1-61309	promoter
1-127218	promoter
1-122151	enhancer
1-18767	promoter
1-106811	enhancer
1-96333	enhancer
1-123420	promoter
1-137953	promoter
1-60247	promoter
1-127686	enhancer
1-69598	promoter
1-29639	promoter
1-140939	promoter
1-119431	promoter
1-52685	promoter
1-22951	promoter
1-55065	enhancer
1-30013	promoter
1-78519	promoter
1-67180	promoter
1-68573	enhancer
1-86050	promoter
1-133179	enhancer
1-117112	enhancer
1-122845	promoter
1-29557	promoter
1-72809	promoter
1-48989	enhancer
1-145982	promoter
1-91941	enhancer
1-12482	promoter
1-102060	promoter
1-87013	promoter
1-49988	promoter
1-141123	enhancer
1-37683	promoter
1-27786	promoter
1-138860	enhancer
1-72023	promoter
1-147133	promoter
1-9127	promoter
1-111005	enhancer
1-89849	promoter
1-131139	promoter
1-52356	promoter
1-66899	enhancer
1-72207	promoter
1-141954	promoter
1-121739	enhancer
1-19548	enhancer
1-114388	promoter
1-65783	enhancer
1-134125	enhancer
1-105182	enhancer
1-9823	promoter
1-116179	enhancer
1-12831	promoter
1-50166	enhancer
1-58841	enhancer
1-80197	promoter
1-26060	promoter
1-43916	enhancer
1-114933	promoter
1-146443	enhancer
1-85438	promoter
1-107754	promoter
1-85202	promoter
1-25233	promoter
1-127049	promoter
1-71643	promoter
1-58392	promoter
1-43562	enhancer
1-76607	enhancer
1-23662	enhancer
1-103227	enhancer
1-107210	promoter
1-140584	promoter
1-149638	enhancer
1-13811	promoter
1-19379	promoter
1-112939	promoter
1-88239	enhancer
1-132675	promoter
1-51227	enhancer
1-80926	promoter
1-63093	promoter
1-115396	enhancer
1-137636	promoter
1-5367	promoter
1-73416	promoter
1-19541	promoter
1-96429	enhancer
1-51296	enhancer
1-117479	promoter
1-148004	enhancer
1-63139	promoter
1-115525	promoter
1-136946	enhancer
1-83278	enhancer
1-60215	enhancer
1-48679	enhancer
1-69309	promoter
1-119904	promoter
1-136567	enhancer
1-109498	enhancer
1-56619	enhancer
1-63817	enhancer
1-127363	enhancer
1-25221	promoter
1-21637	enhancer
1-12525	promoter
1-90159	enhancer
1-102878	promoter
1-105416	enhancer
1-14373	enhancer
1-111875	enhancer
1-20323	promoter
1-74541	enhancer
1-17145	promoter
1-128742	enhancer
1-47535	promoter
1-116984	promoter
1-25605	promoter
1-70087	promoter
1-21306	enhancer
1-134295	promoter
1-94587	promoter
1-145034	promoter
1-136267	enhancer
1-103938	promoter
1-5156	promoter
1-108321	enhancer
1-127222	promoter
1-37356	enhancer
1-69312	promoter
1-149992	promoter
1-83632	promoter
1-14286	promoter
1-126651	promoter
1-42683	promoter
1-79316	promoter
1-40889	promoter
1-36771	promoter
1-38480	enhancer
1-123398	enhancer
1-37676	enhancer
1-111891	promoter
1-128752	promoter
1-68576	promoter
1-82972	promoter
1-115255	promoter
1-73665	promoter
1-3503	enhancer
1-69860	enhancer
1-86893	promoter
1-116039	promoter
1-120430	enhancer
1-99091	enhancer
1-148828	promoter
1-315	promoter
1-24517	promoter
1-92997	enhancer
1-94254	promoter
1-68180	enhancer
1-1999	promoter
1-21083	promoter
1-7937	promoter
1-60214	enhancer
1-11712	promoter
1-51736	promoter
1-118209	promoter
1-45911	promoter
1-98242	promoter
1-24181	promoter
1-117688	enhancer
1-11426	enhancer
1-95640	promoter
1-21945	promoter
